node1,node2,weight
K63F,KADS,6
K63F,KAFW,10
K63F,KDAL,21
K63F,KDFW,52
K63F,KDTO,2
K63F,KFTW,13
K63F,KGKY,2
K63F,KIAD,2
K63F,KIAH,3
K63F,KPWA,3
K63M,KSTL,4
K63M,KSUS,10
K66R,KSAT,5
K67A,KAUO,4
K67A,KHUA,2
K67A,KJWN,5
K67A,KMDQ,4
K67A,KMGM,8
K67L,KHND,2
K67L,KVGT,35
K68F,KADS,4
K68F,KDTO,2
K68F,KHQZ,4
K68S,KSEA,4
K69K,KMKC,3
K6A1,KLAL,2
K6B9,KALB,3
K6B9,KMRB,2
K6B9,KN53,2
K6D6,K6D6,4
K6D6,KBTL,3
K6D6,KGRR,14
K6D6,KY70,4
K6G1,KAXQ,6
K6G1,KBTP,2
K6I4,KEYE,9
K6I4,KIND,4
K6I4,KTYQ,2
K6I6,KCMH,3
K6I6,KOSU,6
K6I6,KTZR,2
K6I6,PANC,3
K6J0,KFDW,2
K6J0,KRDU,3
K6S2,KONP,5
K6S2,KS45,3
K71J,KFTY,2
K71N,KCXY,3
K71N,KHPN,2
K71N,KMDT,2
K71N,KXLL,2
K74S,K74S,12
K74S,KAWO,8
K74S,KBFI,10
K74S,KBLI,3
K74S,KBVS,5
K74S,KCLM,2
K74S,KFHR,4
K74S,KNOW,3
K74S,KNUW,2
K74S,KOKH,3
K74S,KORS,2
K74S,KPAE,3
K74S,KPRC,2
K74S,KPWT,2
K74S,KRNT,2
K74S,KSUU,2
K74S,PAED,2
K76F,K76F,31
K76F,KADS,4
K76F,KCLL,3
K76F,KDAL,13
K76F,KDFW,3
K76F,KF46,2
K76F,KHQZ,12
K76F,KLNC,2
K76F,KPRX,2
K77F,KSJT,2
K7A5,KHSV,2
K7B2,KORD,2
K7D9,KLOM,2
K7F3,KADS,25
K7F3,KDAL,5
K7F3,KHOU,2
K7F3,KLNC,2
K7F5,KADS,7
K7F5,KDAL,2
K7F5,KDFW,2
K7F5,KTKI,2
K7F7,KGKY,2
K7F7,KGRK,2
K7G0,K7G0,2
K7G0,KIAG,3
K7G0,KMDW,2
K7G0,KMSP,3
K7G0,KORD,36
K7G8,KBWI,2
K7G8,KTEB,2
K7I4,KIND,4
K7I4,KMQJ,3
K7I4,KTYQ,2
K7L8,K7L8,6
K7L8,K9D9,2
K7L8,KBAK,14
K7L8,KBMG,2
K7L8,KEYE,2
K7M5,KASG,7
K7M5,KFYV,8
K7M5,KSUS,3
K7M5,KVBT,2
K7S9,KOAK,6
K7S9,KPDX,9
K7S9,KTTD,2
K7S9,KVUO,5
K7SP,KIAD,4
K7SP,KLGA,7
K7SP,KPHL,4
K7SP,KSWF,4
K7T7,K7T7,2
K7T7,KAUS,11
K7T7,KDAL,4
K7T7,KDWH,3
K7T7,KE01,2
K7T7,KE26,3
K7T7,KEFD,7
K7T7,KHOU,31
K7T7,KIAH,30
K7T7,KSAT,8
K7T7,KSAV,2
K7T7,KSGR,2
K7T7,KSJT,2
K7V3,KMSN,2
K7V5,KAPA,3
K7V5,KBJC,2
K7V5,KDEN,3
K7V5,KGXY,3
K7V5,KLMO,2
K7V9,KAPA,3
K7V9,KCOS,8
K7V9,KPUB,3
K80F,KTKI,2
K82V,KGXY,3
K84R,K84R,2
K84R,KAUS,17
K84R,KHYI,24
K87Y,KC47,2
K88R,KADS,2
K88R,KEFD,2
K88R,KT41,2
K8A0,KDCU,8
K8A0,KFLD,2
K8A0,KHFJ,4
K8A0,KHSV,4
K8A0,KHUA,4
K8A0,KJFX,2
K8A1,K8A1,2
K8A1,KDCU,2
K8A1,KFYM,3
K8A1,KHSV,6
K8A1,KHUA,10
K8A1,KMDQ,7
K8A1,KPIA,2
K8A1,KPWK,2
K8A6,KBWI,6
K8A6,KEWR,3
K8A6,KRDU,3
K8C4,KORD,3
K8D1,KATW,3
K8F5,KDFW,2
K8G2,KERI,2
K8G2,KGKJ,2
K8G2,KPHL,4
K8G6,PN16,2
K8N2,KSUS,2
K8N8,KPHL,3
K8T8,K8T8,6
K8T8,KBAZ,4
K8T8,KHDO,2
K8WC,KCPS,2
K8WC,KMKC,3
K8WC,KMO6,2
K8WC,KSUS,2
K8Y6,KANE,2
K8Y6,KMSP,2
K8Y6,KSTC,3
K94K,KEOS,2
K94K,KVBT,3
K9A4,KATL,10
K9A4,KFTY,7
K9A4,KHSV,3
K9A4,KMDQ,2
K9A4,KPDK,3
K9C8,KGRR,8
K9D4,KCXY,2
K9D4,KLNS,5
K9D9,K9D9,14
K9D9,KBTL,34
K9D9,KGRR,17
K9D9,KI69,2
K9F9,K9F9,5
K9F9,KDAL,4
K9F9,KDTO,3
K9F9,KF35,2
K9F9,KFTW,5
K9F9,KFWS,18
K9F9,KGKY,2
K9F9,KGPM,2
K9F9,KMKC,3
K9F9,KT67,4
K9F9,KTKI,4
K9G3,K9G3,11
K9G3,KABE,2
K9G3,KBOS,2
K9G3,KBQR,3
K9G3,KBUF,2
K9G3,KBWI,6
K9G3,KDCA,5
K9G3,KEWR,6
K9G3,KIAD,2
K9G3,KIAG,3
K9G3,KJFK,11
K9G3,KLGA,5
K9G3,KORL,2
K9G3,KPHL,6
K9G8,KPIT,2
K9V7,KAPA,9
K9V7,KCOS,2
K9V7,KPUB,3
K9X1,KABQ,14
K9X1,KADS,3
K9X1,KAFW,2
K9X1,KAGC,2
K9X1,KAPC,3
K9X1,KAUS,96
K9X1,KBFI,4
K9X1,KBKL,5
K9X1,KBNA,8
K9X1,KBOS,4
K9X1,KBWI,14
K9X1,KCLL,10
K9X1,KCLT,10
K9X1,KCMH,24
K9X1,KCOS,33
K9X1,KDAL,21
K9X1,KDCA,43
K9X1,KDEN,125
K9X1,KDFW,222
K9X1,KDTW,2
K9X1,KDWH,8
K9X1,KEDC,2
K9X1,KEWR,32
K9X1,KFTG,2
K9X1,KFTW,3
K9X1,KGRK,4
K9X1,KGRR,16
K9X1,KHHR,2
K9X1,KHSV,3
K9X1,KIAD,11
K9X1,KIAH,4
K9X1,KIND,26
K9X1,KISM,3
K9X1,KJWN,2
K9X1,KLAS,65
K9X1,KLAX,88
K9X1,KLCK,3
K9X1,KLDJ,11
K9X1,KLGA,38
K9X1,KLUK,3
K9X1,KMCI,55
K9X1,KMKE,7
K9X1,KMSP,105
K9X1,KMWC,4
K9X1,KOKC,7
K9X1,KOMA,39
K9X1,KORD,112
K9X1,KPDX,18
K9X1,KPHL,30
K9X1,KPHX,63
K9X1,KPSP,26
K9X1,KPWA,9
K9X1,KRDU,21
K9X1,KRIV,5
K9X1,KSAN,43
K9X1,KSAT,2
K9X1,KSAV,2
K9X1,KSDF,18
K9X1,KSEA,58
K9X1,KSFO,82
K9X1,KSJC,15
K9X1,KSMF,16
K9X1,KSNA,22
K9X1,KSTL,29
K9X1,KSUS,2
K9X1,KTEB,5
K9X1,KTUS,34
K9X1,KU42,30
K9X1,KXNA,38
K9X1,PANC,3
K9X1,PN62,2
KA20,KVGT,3
KA39,KA39,3
KA39,KCGZ,3
KA39,KCHD,139
KA39,KDVT,12
KA39,KFFZ,86
KA39,KGEU,2
KA39,KGYR,7
KA39,KIWA,72
KA39,KP19,17
KA39,KPHX,10
KA39,KRYN,4
KA39,KSDL,19
KABE,KABE,92
KABE,KAKH,24
KABE,KALB,2
KABE,KATL,15
KABE,KAVP,2
KABE,KBCT,4
KABE,KBED,4
KABE,KBFI,4
KABE,KBLM,2
KABE,KBOS,2
KABE,KBWI,13
KABE,KCAE,2
KABE,KCDW,3
KABE,KCLT,91
KABE,KCLW,17
KABE,KCMH,16
KABE,KCNO,3
KABE,KCXY,6
KABE,KDAB,10
KABE,KDFW,21
KABE,KDMW,9
KABE,KDTW,2
KABE,KDYL,3
KABE,KEWB,2
KABE,KEWR,2
KABE,KFLL,8
KABE,KFOK,2
KABE,KFRG,7
KABE,KFTY,2
KABE,KGAI,7
KABE,KGRR,2
KABE,KHEF,8
KABE,KHOU,2
KABE,KHPN,19
KABE,KHVN,3
KABE,KHWO,7
KABE,KHXD,2
KABE,KHYI,2
KABE,KIAD,8
KABE,KILG,2
KABE,KIND,34
KABE,KISP,3
KABE,KJFK,4
KABE,KJYO,4
KABE,KLAS,3
KABE,KLBE,2
KABE,KLGA,6
KABE,KLGB,2
KABE,KLNS,5
KABE,KLOM,7
KABE,KMDT,26
KABE,KMDW,5
KABE,KMKC,2
KABE,KMMU,13
KABE,KMPO,5
KABE,KMQS,6
KABE,KMTN,2
KABE,KOMN,5
KABE,KONT,7
KABE,KOQN,4
KABE,KORD,146
KABE,KORL,2
KABE,KOWD,3
KABE,KPBI,3
KABE,KPGD,5
KABE,KPHL,134
KABE,KPHX,6
KABE,KPIE,2
KABE,KPNE,11
KABE,KPTW,2
KABE,KPVD,2
KABE,KPWK,2
KABE,KRDG,7
KABE,KRDU,3
KABE,KRFD,2
KABE,KSAT,2
KABE,KSDL,2
KABE,KSEA,10
KABE,KSEG,2
KABE,KSFB,13
KABE,KSGR,2
KABE,KSMQ,2
KABE,KSWF,4
KABE,KTEB,36
KABE,KTOI,3
KABE,KTTN,11
KABE,KWRI,2
KABE,KXLL,2
KABE,PA30,7
KABE,PA43,2
KABE,PA68,3
KABE,PA76,4
KABE,PA82,5
KABE,PN66,3
KABE,PS82,7
KABE,PS99,5
KABQ,KABQ,103
KABQ,KADS,5
KABQ,KAEG,24
KABQ,KAPA,21
KABQ,KATL,10
KABQ,KAUS,11
KABQ,KBJC,3
KABQ,KBTF,2
KABQ,KBUR,5
KABQ,KBWI,13
KABQ,KCMH,2
KABQ,KCOS,8
KABQ,KDAL,68
KABQ,KDEN,63
KABQ,KDFW,184
KABQ,KDVT,10
KABQ,KDWH,23
KABQ,KE14,3
KABQ,KE80,14
KABQ,KE98,7
KABQ,KEYQ,2
KABQ,KFFZ,2
KABQ,KFLG,3
KABQ,KFTG,6
KABQ,KFTW,2
KABQ,KGNT,19
KABQ,KHHR,23
KABQ,KHND,10
KABQ,KHOU,38
KABQ,KHYI,2
KABQ,KIAD,2
KABQ,KIAH,50
KABQ,KISM,4
KABQ,KJFK,10
KABQ,KLAM,10
KABQ,KLAS,43
KABQ,KLAX,69
KABQ,KMCC,2
KABQ,KMCI,16
KABQ,KMDW,13
KABQ,KMYF,2
KABQ,KNKX,2
KABQ,KOAK,18
KABQ,KOJC,3
KABQ,KONM,39
KABQ,KORD,31
KABQ,KORL,2
KABQ,KPDX,30
KABQ,KPHX,164
KABQ,KPUB,2
KABQ,KPWA,2
KABQ,KRBD,4
KABQ,KSAF,23
KABQ,KSAN,37
KABQ,KSAT,2
KABQ,KSBA,4
KABQ,KSDF,5
KABQ,KSDL,9
KABQ,KSEA,4
KABQ,KSFO,43
KABQ,KSGR,2
KABQ,KSJC,5
KABQ,KSJT,2
KABQ,KSLC,4
KABQ,KSNA,3
KABQ,KSTL,4
KABQ,KT54,2
KABQ,KTEB,2
KABQ,KTKI,2
KABQ,KTUS,6
KABQ,KU42,20
KABY,KBIJ,3
KACQ,KMIC,3
KACT,KDFW,3
KACY,KACY,2
KACY,KADW,2
KACY,KBCT,2
KACY,KBDR,2
KACY,KFLL,23
KACY,KFOK,3
KACY,KFRG,4
KACY,KGRB,2
KACY,KHEF,3
KACY,KHPN,15
KACY,KHWO,38
KACY,KIAD,2
KACY,KISP,2
KACY,KJFK,3
KACY,KLDJ,7
KACY,KMCO,9
KACY,KMJX,2
KACY,KMMU,3
KACY,KN12,2
KACY,KORL,24
KACY,KOWD,2
KACY,KPBI,10
KACY,KPMP,2
KACY,KPWK,2
KACY,KRDU,2
KACY,KSFB,2
KACY,KTEB,4
KACY,KTPA,14
KACY,KTTN,8
KACY,KWRI,10
KADM,KAFW,4
KADS,KADS,798
KADS,KAFW,15
KADS,KANE,6
KADS,KAPA,26
KADS,KASG,9
KADS,KAUS,38
KADS,KAVQ,3
KADS,KAXH,4
KADS,KBAK,2
KADS,KBAZ,6
KADS,KBCT,6
KADS,KBED,3
KADS,KBFI,2
KADS,KBJC,6
KADS,KBMI,6
KADS,KBNA,2
KADS,KBPG,2
KADS,KBWI,2
KADS,KCAE,4
KADS,KCLL,20
KADS,KCLT,8
KADS,KCLW,2
KADS,KCMA,3
KADS,KCMH,3
KADS,KCOS,6
KADS,KCPS,2
KADS,KCRQ,2
KADS,KDAL,47
KADS,KDFW,16
KADS,KDTO,11
KADS,KDUA,2
KADS,KEDC,19
KADS,KEFD,12
KADS,KERV,6
KADS,KEYQ,2
KADS,KF00,22
KADS,KF31,2
KADS,KF35,3
KADS,KF46,19
KADS,KF51,2
KADS,KF53,7
KADS,KFCM,7
KADS,KFFZ,3
KADS,KFNL,2
KADS,KFTW,57
KADS,KFTY,3
KADS,KFWS,4
KADS,KFXE,5
KADS,KFYV,7
KADS,KGDJ,7
KADS,KGKY,11
KADS,KGLE,22
KADS,KGPM,6
KADS,KGVT,51
KADS,KGYI,4
KADS,KGYY,2
KADS,KHHR,4
KADS,KHND,4
KADS,KHOU,62
KADS,KHPN,10
KADS,KHQZ,54
KADS,KHRO,5
KADS,KHWO,6
KADS,KHYI,4
KADS,KIAD,11
KADS,KIAH,3
KADS,KIND,2
KADS,KINJ,7
KADS,KIWS,5
KADS,KIXD,8
KADS,KJDD,7
KADS,KJWN,9
KADS,KJYO,2
KADS,KLAS,16
KADS,KLAX,3
KADS,KLBR,5
KADS,KLGB,4
KADS,KLNC,20
KADS,KLUK,2
KADS,KLWC,7
KADS,KLXY,4
KADS,KMAF,3
KADS,KMDD,5
KADS,KMDQ,3
KADS,KMDT,8
KADS,KMDW,30
KADS,KMGE,3
KADS,KMGM,3
KADS,KMIA,2
KADS,KMIC,2
KADS,KMKC,6
KADS,KMKE,2
KADS,KMMU,5
KADS,KMO6,2
KADS,KMSP,9
KADS,KMWL,10
KADS,KNUQ,2
KADS,KOJC,2
KADS,KOKC,2
KADS,KOMA,2
KADS,KOPF,4
KADS,KORL,2
KADS,KOSH,2
KADS,KOZA,2
KADS,KPAE,2
KADS,KPBI,2
KADS,KPDK,10
KADS,KPDX,2
KADS,KPHL,3
KADS,KPHX,9
KADS,KPMP,6
KADS,KPNE,2
KADS,KPRX,3
KADS,KPWA,9
KADS,KPWK,4
KADS,KRBD,27
KADS,KRDU,3
KADS,KRND,3
KADS,KROG,2
KADS,KRPH,2
KADS,KRYW,3
KADS,KRYY,2
KADS,KSAF,4
KADS,KSAN,3
KADS,KSAT,47
KADS,KSDF,2
KADS,KSDL,21
KADS,KSDM,2
KADS,KSEZ,2
KADS,KSGR,20
KADS,KSJC,5
KADS,KSJT,27
KADS,KSKF,3
KADS,KSLR,23
KADS,KSNA,5
KADS,KSNS,2
KADS,KSTS,2
KADS,KSUS,9
KADS,KSWI,12
KADS,KT20,2
KADS,KT54,3
KADS,KT67,7
KADS,KT74,5
KADS,KT82,7
KADS,KTEB,22
KADS,KTEX,3
KADS,KTKI,81
KADS,KTNT,2
KADS,KTPA,4
KADS,KTPL,3
KADS,KTRL,15
KADS,KTUS,5
KADS,KTYR,4
KADS,KUES,4
KADS,KUGN,3
KADS,KVNY,3
KADS,KXNA,3
KADW,KADW,7
KADW,KATL,2
KADW,KBLV,2
KADW,KCAE,2
KADW,KCGS,9
KADW,KCOS,5
KADW,KDAA,3
KADW,KDCA,10
KADW,KDMA,2
KADW,KGOP,2
KADW,KGRB,2
KADW,KHUA,3
KADW,KIAD,3
KADW,KIND,2
KADW,KISP,2
KADW,KLGA,5
KADW,KMCF,2
KADW,KMGE,3
KADW,KMGM,2
KADW,KMSP,4
KADW,KNDY,2
KADW,KOFF,5
KADW,KOPF,4
KADW,KRDU,2
KADW,KRIV,2
KADW,KSKF,3
KADW,KSUU,5
KADW,KSWF,3
KADW,KTEB,3
KADW,KTPF,2
KADW,KW32,11
KADW,KWRI,13
KADW,PAED,2
KAEG,KAEG,58
KAEG,KAPA,2
KAEG,KBJC,3
KAEG,KDAL,2
KAEG,KDEN,24
KAEG,KDFW,2
KAEG,KDTO,4
KAEG,KDVT,5
KAEG,KE14,3
KAEG,KE80,4
KAEG,KE98,10
KAEG,KFFZ,2
KAEG,KGNT,6
KAEG,KHND,2
KAEG,KJFK,6
KAEG,KLAM,5
KAEG,KLAS,15
KAEG,KLAX,11
KAEG,KLXT,2
KAEG,KMDW,2
KAEG,KOAK,6
KAEG,KONM,10
KAEG,KPDX,4
KAEG,KPHX,13
KAEG,KPOC,4
KAEG,KPRC,3
KAEG,KROG,3
KAEG,KRYN,3
KAEG,KSAF,12
KAEG,KSAN,6
KAEG,KSDF,2
KAEG,KSDL,3
KAEG,KSEA,7
KAEG,KSFO,4
KAEG,KU42,2
KAEJ,KAPA,5
KAEJ,KBJC,2
KAEJ,KCOS,3
KAFF,KAFF,1226
KAFF,KAPA,32
KAFF,KBJC,7
KAFF,KBKF,2
KAFF,KCOS,41
KAFF,KE80,2
KAFF,KLIC,3
KAFF,KPUB,6
KAFK,KCBF,2
KAFK,KHNR,2
KAFK,KOFF,2
KAFK,KTQE,2
KAFP,KJNX,2
KAFW,KAFW,325
KAFW,KAPA,5
KAFW,KATL,8
KAFW,KAUS,76
KAFW,KBIF,2
KAFW,KBJC,2
KAFW,KBNA,3
KAFW,KBPG,2
KAFW,KBTF,3
KAFW,KBUR,12
KAFW,KCNO,5
KAFW,KCNW,3
KAFW,KCOS,2
KAFW,KCPT,5
KAFW,KCTY,2
KAFW,KDAL,14
KAFW,KDEN,28
KAFW,KDTO,7
KAFW,KDWH,9
KAFW,KEDC,8
KAFW,KEFD,8
KAFW,KEWR,2
KAFW,KF30,2
KAFW,KF31,2
KAFW,KFTW,5
KAFW,KFYV,2
KAFW,KGKY,11
KAFW,KGLE,10
KAFW,KGPM,2
KAFW,KGVT,4
KAFW,KGYI,7
KAFW,KHHR,4
KAFW,KHOU,5
KAFW,KHQZ,2
KAFW,KIAD,4
KAFW,KIAH,16
KAFW,KIWS,3
KAFW,KLAS,2
KAFW,KLAX,43
KAFW,KLBB,6
KAFW,KLGB,3
KAFW,KLUD,36
KAFW,KMAF,3
KAFW,KMCI,34
KAFW,KMSP,37
KAFW,KMWL,4
KAFW,KOAK,34
KAFW,KOEB,2
KAFW,KOKC,2
KAFW,KOMA,2
KAFW,KONT,10
KAFW,KONY,4
KAFW,KORD,34
KAFW,KPDX,31
KAFW,KPHL,2
KAFW,KPHX,16
KAFW,KPRX,2
KAFW,KRPH,3
KAFW,KSAT,33
KAFW,KSDL,2
KAFW,KSEA,16
KAFW,KSJC,10
KAFW,KSJT,3
KAFW,KSLC,9
KAFW,KSUS,2
KAFW,KTEB,5
KAFW,KTKI,11
KAFW,KTPA,10
KAFW,KU42,5
KAFW,KVUO,2
KAFW,KXBP,13
KAGC,KAGC,3
KAGC,KATL,5
KAGC,KBED,3
KAGC,KBKL,2
KAGC,KBOS,3
KAGC,KBVI,2
KAGC,KBWI,26
KAGC,KCLE,2
KAGC,KCLT,16
KAGC,KDCA,6
KAGC,KDEN,3
KAGC,KDFW,7
KAGC,KEWR,41
KAGC,KFLL,11
KAGC,KFRG,3
KAGC,KHEF,4
KAGC,KHOU,4
KAGC,KHPN,3
KAGC,KIAD,7
KAGC,KIAG,4
KAGC,KIDI,2
KAGC,KISM,3
KAGC,KJFK,3
KAGC,KJST,3
KAGC,KJYO,2
KAGC,KLAS,6
KAGC,KLDJ,2
KAGC,KLGA,52
KAGC,KLNS,8
KAGC,KMCO,13
KAGC,KMDW,6
KAGC,KOPF,2
KAGC,KORD,3
KAGC,KORL,6
KAGC,KPBI,2
KAGC,KPHL,32
KAGC,KPHX,6
KAGC,KPIE,2
KAGC,KPIT,2
KAGC,KPNE,2
KAGC,KRDU,4
KAGC,KSFO,4
KAGC,KSTL,2
KAGC,KTEB,35
KAGC,KTPA,3
KAGC,KTTN,2
KAGC,PN25,2
KAHQ,KMLE,3
KAHQ,KMSP,12
KAHQ,KOMA,55
KAID,KEYE,9
KAID,KIND,14
KAID,KTYQ,2
KAIG,KGRB,3
KAIG,KMKE,2
KAIG,KMWC,3
KAIG,KOSH,3
KAIO,KCBF,12
KAIO,KMLE,4
KAIO,KOFF,2
KAIO,KOMA,2
KAJG,KAJG,3
KAJO,KAJO,96
KAJO,KBNG,4
KAJO,KCCB,3
KAJO,KCMA,10
KAJO,KCNO,125
KAJO,KCPM,2
KAJO,KCRQ,25
KAJO,KEMT,26
KAJO,KF70,42
KAJO,KFUL,38
KAJO,KHHR,4
KAJO,KHMT,16
KAJO,KHND,2
KAJO,KL35,4
KAJO,KLGB,37
KAJO,KMYF,21
KAJO,KNFG,4
KAJO,KNJK,2
KAJO,KNYL,3
KAJO,KOKB,5
KAJO,KONT,3
KAJO,KPHX,4
KAJO,KPOC,5
KAJO,KPSP,8
KAJO,KRAL,80
KAJO,KREI,3
KAJO,KRHV,2
KAJO,KRIR,4
KAJO,KRIV,3
KAJO,KRNM,7
KAJO,KSBD,3
KAJO,KSDM,2
KAJO,KSEE,8
KAJO,KSMO,9
KAJO,KSNA,82
KAJO,KSNS,3
KAJO,KTOA,35
KAJO,KUDD,6
KAJO,KVNY,10
KAJO,KWHP,2
KAJR,KDZJ,2
KAJR,KGYH,4
KAJR,KHEF,3
KAJR,KIAD,5
KAJR,KLQK,2
KAJR,KPDK,2
KAJR,KPHL,2
KAJR,KRDU,2
KAJR,KSCH,2
KAJR,KTEB,2
KAJR,KTOC,3
KAKH,KALB,2
KAKH,KAUS,3
KAKH,KAVP,11
KAKH,KBNA,15
KAKH,KBOS,2
KAKH,KBUF,24
KAKH,KBWI,5
KAKH,KCLE,10
KAKH,KCLT,41
KAKH,KCMH,18
KAKH,KCVG,3
KAKH,KDAL,2
KAKH,KDCA,2
KAKH,KDEN,66
KAKH,KDFW,63
KAKH,KDTW,3
KAKH,KEWR,11
KAKH,KFWA,7
KAKH,KGRR,13
KAKH,KHSV,30
KAKH,KIAD,4
KAKH,KIND,75
KAKH,KLAS,39
KAKH,KLAX,53
KAKH,KLGA,8
KAKH,KLUK,6
KAKH,KMCI,28
KAKH,KMDT,2
KAKH,KMDW,12
KAKH,KMKC,2
KAKH,KMKE,38
KAKH,KMSN,18
KAKH,KMSP,53
KAKH,KNY2,8
KAKH,KOAK,2
KAKH,KOKC,2
KAKH,KOMA,25
KAKH,KONT,3
KAKH,KORD,99
KAKH,KOUN,9
KAKH,KPDX,7
KAKH,KPHL,5
KAKH,KPHX,57
KAKH,KPIA,11
KAKH,KPIT,7
KAKH,KPWA,2
KAKH,KRDU,8
KAKH,KRNO,2
KAKH,KROA,4
KAKH,KROC,7
KAKH,KSAN,16
KAKH,KSDF,18
KAKH,KSEA,24
KAKH,KSFO,36
KAKH,KSLC,2
KAKH,KSMF,8
KAKH,KSTL,50
KAKH,KSYR,2
KAKH,KTTN,2
KAKH,KWBW,15
KAKH,KXNA,33
KAKH,PN62,4
KAKO,KAPA,6
KAKO,KFMM,3
KAKO,KFNL,4
KAKO,KGXY,5
KAKR,KORD,3
KALB,KALB,78
KALB,KAQW,4
KALB,KATL,16
KALB,KAUS,3
KALB,KAVP,2
KALB,KBAF,2
KALB,KBED,20
KALB,KBKL,3
KALB,KBKV,4
KALB,KBLM,2
KALB,KBMI,2
KALB,KBOS,107
KALB,KBQR,2
KALB,KBUF,7
KALB,KBWI,217
KALB,KCLT,102
KALB,KCLW,22
KALB,KDAB,11
KALB,KDAL,2
KALB,KDCA,2
KALB,KDDH,14
KALB,KDEN,29
KALB,KDTW,5
KALB,KDXR,6
KALB,KERI,2
KALB,KEWB,2
KALB,KEWR,215
KALB,KFLL,50
KALB,KFME,2
KALB,KFRG,20
KALB,KFTG,7
KALB,KFXE,2
KALB,KGFL,11
KALB,KGRR,2
KALB,KHPN,30
KALB,KHWO,42
KALB,KHXD,2
KALB,KI69,2
KALB,KIAD,76
KALB,KILG,2
KALB,KIND,3
KALB,KISP,5
KALB,KJFK,2
KALB,KK09,5
KALB,KLDJ,56
KALB,KLGA,15
KALB,KLUK,6
KALB,KMCF,8
KALB,KMCO,48
KALB,KMDT,3
KALB,KMDW,108
KALB,KMSP,47
KALB,KMSS,2
KALB,KOPF,2
KALB,KORD,149
KALB,KORL,52
KALB,KOWD,22
KALB,KOXC,4
KALB,KPBI,7
KALB,KPGD,4
KALB,KPHL,212
KALB,KPIE,2
KALB,KPMP,9
KALB,KPTD,6
KALB,KRDU,5
KALB,KROC,2
KALB,KRUT,20
KALB,KSFB,14
KALB,KSGS,2
KALB,KSWF,10
KALB,KSYR,6
KALB,KTEB,15
KALB,KTPA,26
KALB,KTTN,2
KALB,KVAY,16
KALB,KXSA,2
KALB,PN66,3
KALN,KALN,44
KALN,KANE,2
KALN,KAPA,4
KALN,KBMI,5
KALN,KBNA,2
KALN,KCBF,2
KALN,KCGF,2
KALN,KCPS,16
KALN,KDAL,3
KALN,KDFW,2
KALN,KFCM,3
KALN,KFTY,2
KALN,KGRB,4
KALN,KHYI,2
KALN,KMDW,3
KALN,KMKC,11
KALN,KMSN,4
KALN,KPPQ,2
KALN,KROG,5
KALN,KSET,10
KALN,KSTL,4
KALN,KSUS,9
KALX,KAUO,12
KALX,KHSV,2
KALX,KMGM,3
KALX,KTOI,2
KAMA,KAUS,2
KAMA,KDAL,11
KAMA,KDEN,2
KAMA,KDFW,14
KAMA,KDHT,2
KAMA,KIAH,2
KAMA,KLAS,2
KAMA,KLBB,4
KAMA,KLBL,2
KAMA,KMGE,2
KAMA,KPHX,3
KAMN,KBMI,2
KAMN,KORD,4
KAMN,KZ98,2
KAND,KAND,45
KAND,KCAE,3
KAND,KCDN,2
KAND,KCEU,11
KAND,KCLT,2
KAND,KFDW,2
KAND,KFXE,3
KAND,KHPN,2
KAND,KHWO,2
KAND,KLQK,5
KAND,KLUK,2
KAND,KMDW,2
KAND,KPDK,7
KAND,KRDU,2
KAND,KROG,2
KAND,KRYY,4
KAND,KSJC,2
KAND,KSUS,6
KAND,KTEB,2
KAND,KTOC,2
KAND,KXNO,5
KANE,KANE,91
KANE,KAPA,5
KANE,KBAK,2
KANE,KCBG,9
KANE,KCFE,19
KANE,KDAL,4
KANE,KDPA,4
KANE,KDVT,2
KANE,KEDC,3
KANE,KFBL,5
KANE,KFCM,21
KANE,KFLD,2
KANE,KGRB,2
KANE,KGRR,2
KANE,KGYL,8
KANE,KHWD,2
KANE,KIAD,2
KANE,KJMR,3
KANE,KJVL,3
KANE,KLAS,2
KANE,KLVN,2
KANE,KLXL,6
KANE,KLXT,2
KANE,KMDW,2
KANE,KMGG,9
KANE,KMIC,11
KANE,KMSN,2
KANE,KMSP,3
KANE,KPNM,6
KANE,KSTC,10
KANE,KSTP,3
KANE,KSUS,2
KANE,KTEB,4
KANE,KTOP,2
KANK,KFTW,2
KANP,KANP,8
KANP,KCGE,2
KANP,KCGS,2
KANP,KESN,20
KANP,KFME,8
KANP,KJYO,3
KANP,KLNS,5
KANQ,KFWA,2
KANQ,KGWB,2
KANQ,KHAI,2
KANQ,KPWK,6
KANQ,KSMD,3
KANQ,KUGN,2
KAPA,KAPA,1668
KAPA,KAPC,8
KAPA,KAUS,18
KAPA,KAVQ,2
KAPA,KBCT,6
KAPA,KBDR,2
KAPA,KBDU,20
KAPA,KBFI,18
KAPA,KBJC,106
KAPA,KBKF,11
KAPA,KBLI,2
KAPA,KBMI,2
KAPA,KBNA,3
KAPA,KBUR,16
KAPA,KBWI,4
KAPA,KCCR,8
KAPA,KCDC,4
KAPA,KCDW,3
KAPA,KCHD,5
KAPA,KCMA,10
KAPA,KCMH,2
KAPA,KCOS,95
KAPA,KCPM,2
KAPA,KCPT,2
KAPA,KCRQ,17
KAPA,KCYS,11
KAPA,KDAL,44
KAPA,KDEN,5
KAPA,KDFW,8
KAPA,KDTO,3
KAPA,KDVT,9
KAPA,KDWH,2
